team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Auburn,4Q,10,137,52,1,Normal,run,2,not successful,0.27,,0.40,0.47,D.Williams,,,M.Dew-Treadway,K.Schad,0.5,0.5,"3-D.Williams to AUB 30 for 2 yards (18-M.Dew-Treadway,19-K.Schad)."
Auburn,4Q,10,138,53,2,Normal,run,2,not successful,0.26,,0.40,0.48,D.Williams,,,C.Williamson,,1,,3-D.Williams to AUB 32 for 2 yards (6-C.Williamson).
Auburn,4Q,10,139,54,3,Normal,pass,,not successful,,0.50,0.39,0.47,,B.Nix,W.Hastings,,,,,10-B.Nix incomplete. Intended for 33-W.Hastings.
Minnesota,4Q,12,141,70,1,Normal,pass,73,explosive,,0.52,0.52,0.56,,T.Morgan,T.Johnson,,,,, 2-T.Morgan complete to 6-T.Johnson. 6-T.Johnson runs 73 yards for a touchdown.
Auburn,4Q,11,144,56,1,Normal,pass,4,not successful,,0.48,0.38,0.46,,B.Nix,A.Schwartz,C.Williamson,,1,,10-B.Nix complete to 5-A.Schwartz. 5-A.Schwartz to AUB 39 for 4 yards (6-C.Williamson).
Auburn,4Q,11,145,57,2,Normal,pass,8,successful,,0.50,0.39,0.45,,B.Nix,W.Hastings,C.Williamson,,1,,10-B.Nix complete to 33-W.Hastings. 33-W.Hastings to AUB 47 for 8 yards (6-C.Williamson).
Auburn,4Q,11,146,58,1,Normal,run,3,not successful,0.25,,0.38,0.46,J.Whitlow,,,C.Williamson,,1,,28-J.Whitlow to AUB 50 for 3 yards (6-C.Williamson).
Auburn,4Q,11,147,59,2,Normal,pass,,not successful,,0.48,0.38,0.45,,B.Nix,S.Williams,,,,,10-B.Nix incomplete. Intended for 18-S.Williams.
Auburn,4Q,11,148,60,3,Normal,pass,,not successful,,0.47,0.37,0.44,,B.Nix,W.Hastings,,,,,10-B.Nix incomplete. Intended for 33-W.Hastings.
Minnesota,4Q,13,150,71,1,Normal,run,1,not successful,0.49,,0.51,0.56,R.Smith,,,O.Pappoe,,1,,1-R.Smith to MIN 21 for 1 yard (10-O.Pappoe).
Minnesota,4Q,13,151,72,2,Normal,pass,19,explosive,,0.54,0.52,0.56,,T.Morgan,T.Johnson,J.Dinson,,1,,2-T.Morgan complete to 6-T.Johnson. 6-T.Johnson to MIN 40 for 19 yards (20-J.Dinson).
Minnesota,4Q,13,152,73,1,Normal,run,2,not successful,0.47,,0.51,0.56,R.Smith,,,T.Truesdell,,1,,1-R.Smith to MIN 42 for 2 yards (94-T.Truesdell).
Minnesota,4Q,13,153,74,2,Normal,pass,8,successful,,0.55,0.52,0.55,,T.Morgan,R.Smith,K.Britt,,1,,2-T.Morgan complete to 1-R.Smith. 1-R.Smith to MIN 50 for 8 yards (33-K.Britt).
Minnesota,4Q,13,154,75,1,Normal,pass,-1,not successful,,0.53,0.51,0.55,,T.Morgan,B.Spann-Ford,D.Thomas,,1,,2-T.Morgan complete to 88-B.Spann-Ford. 88-B.Spann-Ford to MIN 49 for -1 yard (24-D.Thomas).
Minnesota,4Q,13,155,76,2,Normal,run,2,not successful,0.46,,0.50,0.55,M.Ibrahim,,,T.Truesdell,,1,,24-M.Ibrahim to AUB 49 for 2 yards (94-T.Truesdell).
Minnesota,4Q,13,156,77,3,Normal,run,8,not successful,0.45,,0.49,0.56,R.Smith,,,K.Britt,,1,,1-R.Smith to AUB 41 for 8 yards (33-K.Britt).
Minnesota,4Q,13,157,78,4,Normal,pass,11,successful,,0.55,0.50,0.55,,T.Morgan,B.Witham,,,,,2-T.Morgan complete to 85-B.Witham. 85-B.Witham to AUB 30 for 11 yards.
Minnesota,4Q,13,158,79,1,Normal,run,6,successful,0.46,,0.51,0.56,M.Ibrahim,,,D.Thomas,,1,,24-M.Ibrahim to AUB 24 for 6 yards (24-D.Thomas).
Minnesota,4Q,13,160,81,2,Normal,run,4,not successful,0.45,,0.50,0.56,M.Ibrahim,,,J.Dinson,,1,,24-M.Ibrahim to AUB 30 for 4 yards (20-J.Dinson).
Minnesota,4Q,13,161,82,3,Normal,run,10,successful,0.46,,0.51,0.57,M.Ibrahim,,,R.McCreary,,1,,24-M.Ibrahim to AUB 20 for 10 yards (23-R.McCreary).
Minnesota,4Q,13,162,83,1,Normal,run,4,not successful,0.45,,0.50,0.58,M.Ibrahim,,,N.Igbinoghene,,1,,24-M.Ibrahim to AUB 16 for 4 yards (4-N.Igbinoghene).
Minnesota,4Q,13,163,84,2,Red Zone,run,7,successful,0.47,,0.51,0.58,M.Ibrahim,,,D.Brown,,1,,24-M.Ibrahim to AUB 9 for 7 yards (5-D.Brown).
