team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Mississippi State,3Q,8,106,40,2,Normal,pass,30,explosive,,0.23,0.32,0.61,,T.Stevens,F.Green,J.Mayden,,1,,7-T.Stevens complete to 82-F.Green. 82-F.Green pushed ob at BAMA 39 for 30 yards (21-J.Mayden).
Mississippi State,3Q,8,107,41,1,Normal,run,5,successful,0.38,,0.34,0.62,K.Hill,,,S.Carter,,1,,8-K.Hill to BAMA 34 for 5 yards (5-S.Carter).
Mississippi State,3Q,8,108,42,2,Normal,run,-6,not successful,0.36,,0.33,0.63,K.Hill,,,C.Harris,T.Lewis,0.5,0.5,"8-K.Hill to BAMA 40 for -6 yards (8-C.Harris,24-T.Lewis)."
Mississippi State,3Q,8,109,43,3,Normal,pass,,not successful,,0.21,0.32,0.61,,T.Stevens,O.Mitchell,,,,,7-T.Stevens incomplete. Intended for 5-O.Mitchell.
Alabama,3Q,9,111,52,1,Red Zone,run,3,not successful,0.55,,0.57,0.49,B.Robinson,,,B.Cole,A.Brule,0.5,0.5,"24-B.Robinson to BAMA 15 for 3 yards (32-B.Cole,18-A.Brule)."
Alabama,3Q,9,112,53,2,Red Zone,pass,18,explosive,,0.58,0.57,0.48,,M.Jones,D.Smith,J.Landrews,,1,,10-M.Jones complete to 6-D.Smith. 6-D.Smith pushed ob at BAMA 33 for 18 yards (11-J.Landrews).
Alabama,3Q,9,113,54,1,Normal,pass,16,explosive,,0.60,0.58,0.47,,M.Jones,D.Smith,S.Preston,,1,,10-M.Jones complete to 6-D.Smith. 6-D.Smith to BAMA 49 for 16 yards (12-S.Preston).
Alabama,3Q,9,114,55,1,Normal,no play,5,successful,,,0.59,,,,,S.Preston,,1,,"10-M.Jones complete to 6-D.Smith. 6-D.Smith pushed ob at MSST 4 for 47 yards (12-S.Preston). Penalty on BAMA 6-D.Smith, Illegal motion, 5 yards, enforced at BAMA 49. No Play."
Alabama,3Q,9,115,56,1,Normal,run,3,not successful,0.52,,0.58,0.48,B.Robinson,,,T.Washington,B.Cole,0.5,0.5,"24-B.Robinson to BAMA 47 for 3 yards (41-T.Washington,32-B.Cole)."
Alabama,3Q,9,116,57,2,Normal,pass,8,not successful,,0.58,0.57,0.47,,M.Jones,D.Smith,C.Dantzler,,1,,10-M.Jones complete to 6-D.Smith. 6-D.Smith to MSST 45 for 8 yards (3-C.Dantzler).
Alabama,3Q,9,117,58,3,Normal,pass,,not successful,,0.56,0.56,0.46,,M.Jones,B.Robinson,,,,,10-M.Jones incomplete. Intended for 24-B.Robinson.
Mississippi State,3Q,9,119,45,1,Red Zone,run,3,not successful,0.35,,0.32,0.62,N.Gibson,,,B.Young,T.Musika,0.5,0.5,"21-N.Gibson to MSST 11 for 3 yards (47-B.Young,91-T.Musika)."
Mississippi State,3Q,9,120,46,2,Red Zone,run,12,successful,0.38,,0.33,0.63,T.Stevens,,,C.Harris,,1,,7-T.Stevens to MSST 23 for 12 yards (8-C.Harris).
Mississippi State,4Q,10,121,47,1,Normal,run,-3,not successful,0.36,,0.33,0.64,T.Stevens,,,A.Jennings,,1,,7-T.Stevens to MSST 20 for -3 yards (33-A.Jennings).
