team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Alabama,4Q,12,154,65,1,Normal,penalty,-10,not successful,,,0.49,,,,,,,,," 22-N.Harris to UGA 43 for 2 yards. Penalty on BAMA 87-M.Forristall, Holding, 10 yards, enforced at UGA 43. "
Alabama,4Q,12,155,66,1,Normal,run,3,not successful,0.35,,0.48,0.40,N.Harris,,,N.Dean,,1,, 22-N.Harris to BAMA 50 for 3 yards (17-N.Dean). 
Alabama,4Q,12,156,67,2,Normal,no play,10,successful,,,0.49,,,,,,,,," 10-M.Jones incomplete. Intended for 17-J.Waddle. Penalty on UGA 7-T.Stevenson, Holding, 10 yards, enforced at BAMA 50. No Play. "
Alabama,4Q,12,157,68,1,Normal,run,5,successful,0.38,,0.50,0.41,N.Harris,,,L.Cine,,1,, 22-N.Harris to UGA 35 for 5 yards (16-L.Cine). 
Alabama,4Q,12,158,69,2,Normal,run,3,not successful,0.36,,0.49,0.42,N.Harris,,,T.Stevenson,,1,, 22-N.Harris to UGA 32 for 3 yards (7-T.Stevenson). 
Alabama,4Q,12,159,70,3,Normal,run,3,successful,0.38,,0.50,0.43,N.Harris,,,M.Rice,L.Cine,0.5,0.5," 22-N.Harris to UGA 29 for 3 yards (32-M.Rice,16-L.Cine). "
Alabama,4Q,12,160,71,1,Normal,run,5,successful,0.41,,0.51,0.44,B.Robinson,,,N.Smith,,1,, 4-B.Robinson to UGA 24 for 5 yards (4-N.Smith). 
Alabama,4Q,12,161,72,2,Normal,run,3,not successful,0.39,,0.50,0.45,N.Harris,,,D.Wyatt,J.Davis,0.5,0.5," 22-N.Harris to UGA 21 for 3 yards (95-D.Wyatt,99-J.Davis). "
Alabama,4Q,12,162,73,3,Normal,run,7,successful,0.41,,0.51,0.46,N.Harris,,,E.Stokes,,1,, 22-N.Harris to UGA 14 for 7 yards (27-E.Stokes). 
Alabama,4Q,12,163,74,1,Red Zone,run,1,not successful,0.40,,0.50,0.47,N.Harris,,,A.Ojulari,,1,, 22-N.Harris to UGA 13 for 1 yard (13-A.Ojulari). 
Alabama,4Q,12,164,75,2,Red Zone,pass,13,successful,,0.57,0.51,0.46,,M.Jones,D.Smith,,,,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith runs 13 yards for a touchdown. 
Georgia,4Q,14,167,72,1,Normal,pass,,not successful,,0.29,0.38,0.40,,S.Bennett,J.Cook,,,,, 13-S.Bennett incomplete. Intended for 4-J.Cook. 
Georgia,4Q,14,168,73,2,Normal,pass,3,not successful,,0.28,0.38,0.39,,S.Bennett,G.Pickens,D.Hellams,,1,, 13-S.Bennett complete to 1-G.Pickens. 1-G.Pickens to UGA 35 for 3 yards (29-D.Hellams). 
