team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Alabama,2Q,7,78,39,1,Normal,pass,33,explosive,,0.31,0.51,0.52,,M.Jones,D.Smith,J.Dinson,,1,,10-M.Jones complete to 6-D.Smith. 6-D.Smith pushed ob at AUB 4 for 33 yards (20-J.Dinson).
Alabama,2Q,7,79,40,1,Red Zone,run,1,not successful,0.61,,0.50,0.53,N.Harris,,,D.Brown,,1,,22-N.Harris to AUB 3 for 1 yard (5-D.Brown).
Alabama,2Q,7,80,41,2,Red Zone,pass,,not successful,,0.29,0.49,0.51,,M.Jones,N.Harris,,,,,10-M.Jones incomplete. Intended for 22-N.Harris.
Alabama,2Q,7,81,42,3,Red Zone,pass,3,successful,,0.33,0.50,0.50,,M.Jones,H.Ruggs,,,,, 10-M.Jones complete to 11-H.Ruggs. 11-H.Ruggs runs 3 yards for a touchdown.
Auburn,2Q,7,84,28,1,Normal,run,5,successful,0.45,,0.40,0.46,D.Williams,,,A.Jennings,,1,,3-D.Williams to AUB 30 for 5 yards (33-A.Jennings).
Auburn,2Q,7,85,29,2,Normal,pass,5,successful,,0.36,0.42,0.44,,B.Nix,M.Hill,J.Mayden,,1,,10-B.Nix complete to 19-M.Hill. 19-M.Hill to AUB 35 for 5 yards (21-J.Mayden).
Auburn,2Q,7,86,30,1,Normal,run,0,not successful,0.42,,0.41,0.46,D.Williams,,,A.Jennings,,1,,3-D.Williams to AUB 35 for no gain (33-A.Jennings).
Auburn,2Q,7,87,31,2,Normal,run,3,not successful,0.38,,0.39,0.48,D.Williams,,,R.Davis,,1,,3-D.Williams to AUB 38 for 3 yards (99-R.Davis).
Auburn,2Q,7,88,32,3,Normal,pass,37,explosive,,0.40,0.41,0.46,,B.Nix,S.Williams,,,,,10-B.Nix complete to 18-S.Williams. 18-S.Williams to BAMA 25 for 37 yards.
Auburn,2Q,7,89,33,1,Normal,pass,11,successful,,0.44,0.43,0.45,,B.Nix,W.Hastings,,,,,10-B.Nix complete to 33-W.Hastings. 33-W.Hastings runs ob at BAMA 14 for 11 yards.
Auburn,2Q,7,90,34,1,Red Zone,pass,14,successful,,0.47,0.45,0.43,,B.Nix,S.Cannella,,,,, 10-B.Nix complete to 80-S.Cannella. 80-S.Cannella runs 14 yards for a touchdown.
Alabama,2Q,8,93,43,1,Normal,pass,4,not successful,,0.32,0.49,0.49,,M.Jones,J.Jeudy,S.Monday,,1,,10-M.Jones complete to 4-J.Jeudy. 4-J.Jeudy to BAMA 42 for 4 yards (21-S.Monday).
Alabama,2Q,8,94,44,2,Normal,pass,58,explosive,,0.35,0.50,0.47,,M.Jones,J.Waddle,,,,, 10-M.Jones complete to 17-J.Waddle. 17-J.Waddle runs 58 yards for a touchdown.
Auburn,2Q,8,97,35,1,Normal,pass,,not successful,,0.44,0.44,0.42,,B.Nix,J.Whitlow,,,,,10-B.Nix incomplete. Intended for 28-J.Whitlow.
Auburn,2Q,8,98,36,2,Normal,pass,14,successful,,0.47,0.45,0.41,,B.Nix,E.Stove,J.Battle,,1,,10-B.Nix complete to 12-E.Stove. 12-E.Stove to AUB 49 for 14 yards (9-J.Battle).
Auburn,2Q,8,99,37,2,Normal,pass,,not successful,,0.45,0.44,0.39,,B.Nix,E.Stove,,,,,10-B.Nix incomplete. Intended for 12-E.Stove.
Auburn,2Q,8,100,38,3,Normal,pass,17,explosive,,0.48,0.46,0.38,,B.Nix,J.Whitlow,S.Lee,,1,,10-B.Nix complete to 28-J.Whitlow. 28-J.Whitlow to BAMA 34 for 17 yards (35-S.Lee).
Alabama,3Q,9,103,45,1,Normal,run,-1,not successful,0.58,,0.49,0.49,N.Harris,,,,,,,22-N.Harris to BAMA 11 for -1 yard.
Alabama,3Q,9,104,46,2,Normal,pass,,not successful,,0.33,0.48,0.48,,M.Jones,D.Smith,,,,,10-M.Jones incomplete. Intended for 6-D.Smith.
Alabama,3Q,9,105,47,3,Normal,pass,,not successful,,0.32,0.47,0.46,,M.Jones,,,,,,10-M.Jones incomplete.
Alabama,3Q,9,106,48,4,Normal,punt,,not successful,,,0.45,,,,,J.Billingsley,,,,"99-T.Perine punts 41 yards from BAMA 11. 6-C.Tutt to BAMA 42, FUMBLES (19-J.Billingsley). out of bounds at the BAMA 42."
Auburn,3Q,9,107,40,1,Normal,run,5,successful,0.43,,0.47,0.40,D.Williams,,,P.Mathis,,1,,3-D.Williams to BAMA 37 for 5 yards (48-P.Mathis).
Auburn,3Q,9,108,41,2,Normal,run,1,not successful,0.40,,0.46,0.42,D.Williams,,,R.Davis,,1,,3-D.Williams to BAMA 36 for 1 yard (99-R.Davis).
Auburn,3Q,9,109,42,3,Normal,pass,,not successful,,0.45,0.45,0.41,,B.Nix,J.Whitlow,,,,,10-B.Nix incomplete. Intended for 28-J.Whitlow.
Auburn,3Q,9,110,43,4,Normal,no play,5,successful,,,0.46,,,,,,,,,"Penalty on BAMA 7-T.Diggs, Offside, 5 yards, enforced at BAMA 36. No Play."
Auburn,3Q,9,111,44,1,Normal,pass,7,successful,,0.48,0.48,0.39,,B.Nix,E.Stove,X.McKinney,,1,,10-B.Nix complete to 12-E.Stove. 12-E.Stove pushed ob at BAMA 24 for 7 yards (15-X.McKinney).
Auburn,3Q,9,112,45,2,Normal,run,-1,not successful,0.38,,0.46,0.41,B.Nix,,,T.Lewis,,1,,10-B.Nix to BAMA 25 for -1 yard (24-T.Lewis).
Auburn,3Q,9,113,46,3,Normal,pass,,not successful,,0.46,0.45,0.40,,B.Nix,H.Joiner,,,,,10-B.Nix incomplete. Intended for 22-H.Joiner.
Alabama,3Q,10,116,49,1,Normal,run,3,not successful,0.55,,0.44,0.48,N.Harris,,,Z.McClain,,1,,22-N.Harris to BAMA 27 for 3 yards (35-Z.McClain).
Alabama,3Q,10,117,50,2,Normal,run,5,successful,0.57,,0.46,0.49,N.Harris,,,D.Thomas,,1,,22-N.Harris pushed ob at BAMA 32 for 5 yards (24-D.Thomas).
Alabama,3Q,10,118,51,3,Normal,run,12,successful,0.59,,0.47,0.50,N.Harris,,,Z.McClain,,1,,22-N.Harris to BAMA 44 for 12 yards (35-Z.McClain).
Alabama,3Q,10,119,52,1,Normal,pass,15,explosive,,0.35,0.48,0.49,,M.Jones,H.Ruggs,R.McCreary,,1,,10-M.Jones complete to 11-H.Ruggs. 11-H.Ruggs pushed ob at AUB 41 for 15 yards (23-R.McCreary).
Alabama,3Q,10,120,53,1,Normal,pass,,not successful,,0.33,0.47,0.48,,M.Jones,D.Smith,,,,,10-M.Jones incomplete. Intended for 6-D.Smith.
Alabama,3Q,10,121,54,2,Normal,pass,4,not successful,,0.32,0.46,0.47,,M.Jones,J.Jeudy,J.Dinson,,1,,10-M.Jones complete to 4-J.Jeudy. 4-J.Jeudy to AUB 37 for 4 yards (20-J.Dinson).
Alabama,3Q,10,122,55,3,Normal,no play,15,successful,,,0.47,,,,,,,,,"Penalty on AUB 20-J.Dinson, Personal Foul, 15 yards, enforced at AUB 37. No Play."
Alabama,3Q,10,123,56,1,Normal,pass,13,successful,,0.35,0.48,0.46,,M.Jones,N.Harris,J.Dinson,J.Sherwood,0.5,0.5,"10-M.Jones complete to 22-N.Harris. 22-N.Harris to AUB 9 for 13 yards (20-J.Dinson,9-J.Sherwood)."
Alabama,3Q,10,124,57,1,Red Zone,run,1,not successful,0.57,,0.47,0.47,N.Harris,,,Z.McClain,,1,,22-N.Harris to AUB 8 for 1 yard (35-Z.McClain).
Alabama,3Q,10,125,58,2,Red Zone,run,2,not successful,0.54,,0.46,0.48,M.Jones,,,,,,,10-M.Jones scrambles to AUB 6 for 2 yards.
Alabama,3Q,10,126,59,3,Red Zone,no play,3,successful,,,0.47,,,,,,,,,"10-M.Jones incomplete. Intended for 6-D.Smith. Penalty on AUB 13-J.Davis, Holding, declined. Penalty on AUB 3-M.Davidson, Roughing the passer, 3 yards, enforced at AUB 6. No Play."
Alabama,3Q,10,127,60,1,Red Zone,run,-1,not successful,0.52,,0.46,0.49,N.Harris,,,Z.McClain,K.Britt,0.5,0.5,"22-N.Harris to AUB 4 for -1 yard (35-Z.McClain,33-K.Britt)."
Alabama,3Q,10,128,61,2,Red Zone,pass,2,successful,,0.37,0.47,0.48,,M.Jones,J.Billingsley,,,,,"10-M.Jones incomplete. Intended for 19-J.Billingsley. Penalty on AUB 9-J.Sherwood, Pass interference, 2 yards, enforced at AUB 4. No Play."
Alabama,3Q,10,129,62,1,Red Zone,pass,,not successful,,0.36,0.47,0.47,,M.Jones,N.Harris,,,,," 10-M.Jones incomplete. Intended for 22-N.Harris, INTERCEPTED by 35-Z.McClain at AUB End Zone. 35-Z.McClain runs 100 yards for a touchdown."
Alabama,3Q,11,132,63,1,Normal,pass,1,not successful,,0.34,0.46,0.46,,M.Jones,D.Smith,J.Davis,,1,,10-M.Jones complete to 6-D.Smith. 6-D.Smith to BAMA 38 for 1 yard (13-J.Davis).
Alabama,3Q,11,133,64,2,Normal,pass,24,explosive,,0.37,0.47,0.45,,M.Jones,H.Ruggs,D.Thomas,,1,,10-M.Jones complete to 11-H.Ruggs. 11-H.Ruggs to AUB 38 for 24 yards (24-D.Thomas).
Alabama,3Q,11,134,65,1,Normal,pass,,not successful,,0.35,0.46,0.45,,M.Jones,J.Jeudy,,,,,10-M.Jones incomplete. Intended for 4-J.Jeudy.
Alabama,3Q,11,135,66,2,Normal,pass,26,explosive,,0.38,0.47,0.44,,M.Jones,D.Smith,J.Dinson,,1,,10-M.Jones complete to 6-D.Smith. 6-D.Smith to AUB 12 for 26 yards (20-J.Dinson).
Alabama,3Q,11,136,67,1,Red Zone,pass,12,successful,,0.39,0.48,0.43,,M.Jones,J.Waddle,,,,, 10-M.Jones complete to 17-J.Waddle. 17-J.Waddle runs 12 yards for a touchdown.
Auburn,3Q,11,139,48,1,Normal,run,17,explosive,0.41,,0.47,0.41,J.Whitlow,,,X.McKinney,,1,,28-J.Whitlow to AUB 43 for 17 yards (15-X.McKinney).
Auburn,3Q,11,140,49,1,Normal,run,1,not successful,0.39,,0.45,0.43,H.Joiner,,,C.Harris,,1,,22-H.Joiner to AUB 44 for 1 yard (8-C.Harris).
Auburn,3Q,11,141,50,2,Normal,pass,,not successful,,0.44,0.44,0.42,,B.Nix,S.Williams,,,,,10-B.Nix incomplete. Intended for 18-S.Williams.
Auburn,3Q,11,142,51,3,Normal,pass,,not successful,,0.42,0.43,0.41,,B.Nix,E.Stove,,,,,10-B.Nix incomplete. Intended for 12-E.Stove.
Alabama,3Q,12,145,68,1,Normal,run,1,not successful,0.50,,0.47,0.44,N.Harris,,,K.Britt,,1,,22-N.Harris to BAMA 11 for 1 yard (33-K.Britt).
Alabama,3Q,12,146,69,2,Normal,pass,,not successful,,0.38,0.46,0.43,,M.Jones,D.Smith,,,,,10-M.Jones incomplete. Intended for 6-D.Smith.
Alabama,3Q,12,147,70,3,Normal,pass,,not successful,,0.37,0.45,0.43,,M.Jones,H.Ruggs,,,,,10-M.Jones incomplete. Intended for 11-H.Ruggs.
Auburn,3Q,12,149,54,1,Normal,run,36,explosive,0.42,,0.45,0.42,J.Whitlow,,,X.McKinney,,1,,28-J.Whitlow pushed ob at BAMA 22 for 36 yards (15-X.McKinney).
Auburn,3Q,12,150,55,1,Normal,run,1,not successful,0.40,,0.44,0.43,J.Whitlow,,,S.Lee,,1,,28-J.Whitlow to BAMA 21 for 1 yard (35-S.Lee).
Auburn,3Q,12,151,56,2,Normal,pass,,not successful,,0.41,0.43,0.43,,B.Nix,S.Williams,,,,,10-B.Nix incomplete. Intended for 18-S.Williams.
Auburn,3Q,12,153,58,3,Normal,pass,10,not successful,,0.39,0.42,0.42,,B.Nix,E.Stove,X.McKinney,,1,,10-B.Nix complete to 12-E.Stove. 12-E.Stove to BAMA 26 for 10 yards (15-X.McKinney).
Alabama,3Q,13,156,72,1,Normal,pass,33,explosive,,0.39,0.46,0.42,,M.Jones,H.Ruggs,D.Thomas,,1,,10-M.Jones complete to 11-H.Ruggs. 11-H.Ruggs pushed ob at BAMA 43 for 33 yards (24-D.Thomas).
Alabama,3Q,13,157,73,1,Normal,run,5,successful,0.52,,0.47,0.43,N.Harris,,,K.Britt,,1,,22-N.Harris to BAMA 48 for 5 yards (33-K.Britt).
Alabama,4Q,14,158,74,2,Normal,pass,,not successful,,0.38,0.46,0.42,,M.Jones,H.Ruggs,,,,,10-M.Jones incomplete. Intended for 11-H.Ruggs.
Alabama,4Q,14,160,76,3,Normal,pass,14,successful,,0.39,0.47,0.42,,M.Jones,D.Smith,R.McCreary,,1,,10-M.Jones complete to 6-D.Smith. 6-D.Smith to AUB 43 for 14 yards (23-R.McCreary).
Alabama,4Q,14,161,77,1,Normal,no play,5,successful,,,0.48,,,,,,,,,"22-N.Harris to AUB 39 for 4 yards. Team penalty on AUB, Illegal formation, 5 yards, enforced at AUB 43. No Play."
Alabama,4Q,14,162,78,1,Normal,run,10,successful,0.54,,0.49,0.42,N.Harris,,,Z.McClain,K.Britt,0.5,0.5,"22-N.Harris to AUB 28 for 10 yards (35-Z.McClain,33-K.Britt)."
Alabama,4Q,14,163,79,1,Normal,pass,28,explosive,,0.41,0.49,0.42,,M.Jones,J.Waddle,,,,, 10-M.Jones complete to 17-J.Waddle. 17-J.Waddle runs 28 yards for a touchdown.
Auburn,4Q,13,167,60,1,Normal,run,15,explosive,0.43,,0.43,0.43,B.Nix,,,,,,,10-B.Nix runs ob at AUB 38 for 15 yards.
Auburn,4Q,13,168,61,1,Normal,run,3,not successful,0.41,,0.42,0.44,J.Whitlow,,,D.Douglas,A.Jennings,0.5,0.5,"28-J.Whitlow to AUB 41 for 3 yards (20-D.Douglas,33-A.Jennings)."
Auburn,4Q,13,169,62,2,Normal,pass,14,successful,,0.41,0.43,0.43,,B.Nix,S.Shivers,,,,,"10-B.Nix complete to 8-S.Shivers. 8-S.Shivers to AUB 43 for 2 yards. Team penalty on BAMA, Roughing the passer, 14 yards, enforced at AUB 43."
Auburn,4Q,13,170,63,1,Normal,run,2,not successful,0.39,,0.43,0.44,J.Whitlow,,,R.Davis,,1,,28-J.Whitlow to BAMA 41 for 2 yards (99-R.Davis).
Auburn,4Q,13,171,64,2,Normal,run,3,not successful,0.38,,0.42,0.45,J.Whitlow,,,R.Davis,,1,,28-J.Whitlow to BAMA 38 for 3 yards (99-R.Davis).
Auburn,4Q,13,172,65,3,Normal,pass,9,successful,,0.43,0.43,0.44,,B.Nix,S.Williams,T.Diggs,,1,,10-B.Nix complete to 18-S.Williams. 18-S.Williams pushed ob at BAMA 29 for 9 yards (7-T.Diggs).
Auburn,4Q,13,173,66,1,Normal,run,1,not successful,0.36,,0.42,0.45,J.Whitlow,,,A.Jennings,,1,,28-J.Whitlow to BAMA 28 for 1 yard (33-A.Jennings).
Auburn,4Q,13,174,67,2,Normal,run,12,successful,0.38,,0.43,0.46,B.Nix,,,J.Mayden,,1,,10-B.Nix scrambles to BAMA 16 for 12 yards (21-J.Mayden).
Auburn,4Q,13,175,68,1,Red Zone,pass,0,not successful,,0.42,0.42,0.46,,B.Nix,E.Stove,A.Jennings,,1,,10-B.Nix complete to 12-E.Stove. 12-E.Stove to BAMA 16 for no gain (33-A.Jennings).
Auburn,4Q,13,176,69,2,Red Zone,run,5,not successful,0.37,,0.42,0.47,J.Whitlow,,,R.Davis,J.Mayden,0.5,0.5,"28-J.Whitlow to BAMA 11 for 5 yards (99-R.Davis,21-J.Mayden)."
Auburn,4Q,13,177,70,3,Red Zone,run,11,successful,0.39,,0.43,0.47,S.Shivers,,,,,,, 8-S.Shivers runs 11 yards for a touchdown.
Alabama,4Q,15,181,81,1,Normal,pass,28,explosive,,0.43,0.50,0.41,,M.Jones,H.Ruggs,J.Dinson,,1,,10-M.Jones complete to 11-H.Ruggs. 11-H.Ruggs to AUB 40 for 28 yards (20-J.Dinson).
Alabama,4Q,15,182,82,1,Normal,run,9,successful,0.55,,0.51,0.42,N.Harris,,,K.Britt,N.Igbinoghene,0.5,0.5,"22-N.Harris to AUB 31 for 9 yards (33-K.Britt,4-N.Igbinoghene)."
Alabama,4Q,15,183,83,2,Normal,run,-3,not successful,0.53,,0.50,0.43,B.Robinson,,,D.Brown,,1,,24-B.Robinson to AUB 34 for -3 yards (5-D.Brown).
Alabama,4Q,15,185,85,3,Normal,run,2,not successful,0.52,,0.49,0.44,M.Jones,,,N.Coe,D.Brown,0.5,0.5,"10-M.Jones to AUB 37 for 2 yards (91-N.Coe,5-D.Brown)."
