team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Alabama,1Q,3,29,19,1,Normal,penalty,-10,not successful,,,0.47,,,,,,,,," 22-N.Harris to MSST 49 for 2 yards. Penalty on BAMA 65-D.Brown, Holding, 10 yards, enforced at MSST 49. "
Alabama,1Q,3,30,20,1,Normal,pass,,not successful,,0.30,0.44,0.41,,M.Jones,D.Smith,,,,, 10-M.Jones incomplete. Intended for 6-D.Smith. 
Alabama,1Q,3,31,21,2,Normal,pass,10,not successful,,0.27,0.42,0.39,,M.Jones,N.Harris,E.Thompson,N.Pickering,0.5,0.5," 10-M.Jones complete to 22-N.Harris. 22-N.Harris to MSST 49 for 10 yards (40-E.Thompson,22-N.Pickering). "
Alabama,1Q,3,32,22,3,Normal,pass,14,successful,,0.33,0.45,0.37,,M.Jones,D.Smith,L.Craft,E.Thompson,0.5,0.5," 10-M.Jones complete to 6-D.Smith. 6-D.Smith to MSST 35 for 14 yards (28-L.Craft,40-E.Thompson). "
Alabama,1Q,3,33,23,1,Normal,pass,35,explosive,,0.38,0.48,0.35,,M.Jones,D.Smith,,,,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith runs 35 yards for a touchdown. 
Mississippi State,1Q,3,36,9,1,Normal,pass,3,not successful,,0.00,0.00,0.14,,K.Costello,J.Marks,C.Harris,,1,, 3-K.Costello complete to 21-J.Marks. 21-J.Marks to MSST 19 for 3 yards (8-C.Harris). 
Mississippi State,1Q,3,37,10,2,Normal,run,1,not successful,0.00,,0.00,0.25,J.Marks,,,D.Dale,C.Allen,0.5,0.5," 21-J.Marks to MSST 20 for 1 yard (94-D.Dale,4-C.Allen). "
Mississippi State,1Q,3,38,11,3,Normal,pass,,not successful,,0.00,0.00,0.22,,K.Costello,M.Heath,,,,," 3-K.Costello incomplete. Intended for 4-M.Heath. Team penalty on MSST, Ineligible player downfield during passing down, declined. "
Alabama,1Q,4,40,24,1,Normal,pass,1,not successful,,0.36,0.45,0.33,,M.Jones,N.Harris,M.Emerson,J.Davis,0.5,0.5," 10-M.Jones complete to 22-N.Harris. 22-N.Harris to BAMA 44 for 1 yard (1-M.Emerson,6-J.Davis). "
Alabama,1Q,4,41,25,2,Normal,pass,3,not successful,,0.33,0.43,0.32,,M.Jones,D.Smith,C.Duncan,,1,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith to BAMA 47 for 3 yards (19-C.Duncan). 
Alabama,1Q,4,42,26,3,Normal,pass,53,explosive,,0.38,0.46,0.30,,M.Jones,D.Smith,,,,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith runs 53 yards for a touchdown. 
Mississippi State,1Q,4,45,13,1,Normal,pass,7,successful,,0.13,0.10,0.20,,K.Costello,D.Johnson,J.Battle,,1,, 3-K.Costello complete to 23-D.Johnson. 23-D.Johnson to MSST 27 for 7 yards (9-J.Battle). 
Mississippi State,1Q,4,46,14,2,Normal,pass,,not successful,,0.11,0.09,0.18,,K.Costello,J.Payton,,,,, 3-K.Costello incomplete. Intended for 0-J.Payton. 
Mississippi State,1Q,4,47,15,3,Normal,pass,,not successful,,0.10,0.08,0.17,,K.Costello,O.Mitchell,,,,, 3-K.Costello incomplete. Intended for 5-O.Mitchell. 
Alabama,1Q,5,49,27,1,Normal,pass,31,explosive,,0.41,0.48,0.29,,M.Jones,D.Smith,,,,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith runs ob at MSST 10 for 31 yards. 
Alabama,1Q,5,50,28,1,Red Zone,pass,9,successful,,0.44,0.50,0.28,,M.Jones,J.Metchie,C.Duncan,S.Preston,0.5,0.5," 10-M.Jones complete to 8-J.Metchie. 8-J.Metchie to MSST 1 for 9 yards (19-C.Duncan,12-S.Preston). "
Alabama,1Q,5,51,29,2,Red Zone,run,0,not successful,0.63,,0.48,0.31,B.Robinson,,,M.Murphy,A.Brule,0.5,0.5," 4-B.Robinson to MSST 1 for no gain (7-M.Murphy,3-A.Brule). "
Alabama,2Q,6,53,31,3,Red Zone,pass,,not successful,,0.42,0.46,0.30,,M.Jones,M.Forristall,,,,, 10-M.Jones incomplete. Intended for 87-M.Forristall. 
Mississippi State,2Q,5,56,17,1,Normal,pass,-4,not successful,,0.09,0.08,0.15,,K.Costello,,P.Mathis,,1,, 3-K.Costello sacked at MSST 21 for -4 yards (48-P.Mathis). 
Mississippi State,2Q,5,57,18,2,Normal,pass,,not successful,,0.08,0.07,0.14,,K.Costello,,,,,, 3-K.Costello incomplete. 
Mississippi State,2Q,5,58,19,3,Normal,run,4,not successful,0.00,,0.07,0.20,K.Costello,,,D.Moses,,1,, 3-K.Costello to MSST 25 for 4 yards (32-D.Moses). 
Alabama,2Q,7,60,33,1,Normal,run,8,successful,0.67,,0.48,0.32,N.Harris,,,S.Preston,,1,, 22-N.Harris to BAMA 43 for 8 yards (12-S.Preston). 
Alabama,2Q,7,61,34,2,Normal,run,-1,not successful,0.60,,0.47,0.34,N.Harris,,,A.Odom,,1,, 22-N.Harris to BAMA 42 for -1 yard (17-A.Odom). 
Alabama,2Q,7,62,35,3,Normal,pass,8,successful,,0.45,0.48,0.33,,M.Jones,D.Smith,S.Preston,J.Davis,0.5,0.5," 10-M.Jones complete to 6-D.Smith. 6-D.Smith to BAMA 50 for 8 yards (12-S.Preston,6-J.Davis). "
Alabama,2Q,7,64,37,1,Normal,run,8,successful,0.64,,0.50,0.35,N.Harris,,,M.Spencer,,1,, 22-N.Harris to MSST 47 for 8 yards (42-M.Spencer). 
Alabama,2Q,7,65,38,2,Normal,run,4,not successful,0.58,,0.48,0.38,N.Harris,,,M.Spencer,N.Pickering,0.5,0.5," 22-N.Harris to MSST 43 for 4 yards (42-M.Spencer,22-N.Pickering). "
Alabama,2Q,7,66,39,3,Normal,run,2,not successful,0.54,,0.47,0.39,M.Jones,,,E.Forbes,E.Thompson,0.5,0.5," 10-M.Jones to MSST 41 for 2 yards (13-E.Forbes,40-E.Thompson). "
Alabama,2Q,7,67,40,4,Normal,run,1,successful,0.57,,0.49,0.41,N.Harris,,,K.Jones,,1,, 22-N.Harris to MSST 40 for 1 yard (52-K.Jones). 
Alabama,2Q,7,68,41,4,Normal,run,0,not successful,0.53,,0.47,0.43,N.Harris,,,K.Jones,,1,, 22-N.Harris to MSST 41 for no gain (52-K.Jones). 
Mississippi State,2Q,6,69,21,1,Normal,run,20,explosive,0.25,,0.13,0.25,J.Marks,,,D.Wright,,1,, 21-J.Marks to BAMA 39 for 20 yards (3-D.Wright). 
Mississippi State,2Q,6,70,22,1,Normal,pass,,not successful,,0.08,0.12,0.24,,W.Rogers,M.Heath,,,,, 2-W.Rogers incomplete. Intended for 4-M.Heath. 
Mississippi State,2Q,6,71,23,2,Normal,pass,0,not successful,,0.07,0.11,0.22,,W.Rogers,J.Marks,D.Moses,,1,, 2-W.Rogers complete to 21-J.Marks. 21-J.Marks to BAMA 39 for no gain (32-D.Moses). 
Mississippi State,2Q,6,72,24,3,Normal,pass,-7,not successful,,0.07,0.11,0.21,,W.Rogers,,C.Allen,,1,, 2-W.Rogers sacked at BAMA 46 for -7 yards (4-C.Allen). 
Alabama,2Q,8,74,42,1,Normal,run,6,successful,0.56,,0.49,0.44,T.Sanders,,,A.Brule,,1,, 24-T.Sanders to BAMA 18 for 6 yards (3-A.Brule). 
Alabama,2Q,8,75,43,2,Normal,run,4,successful,0.59,,0.50,0.46,T.Sanders,,,K.Jones,,1,, 24-T.Sanders to BAMA 22 for 4 yards (52-K.Jones). 
Alabama,2Q,8,76,44,1,Normal,pass,,not successful,,0.43,0.49,0.45,,M.Jones,D.Smith,,,,, 10-M.Jones incomplete. Intended for 6-D.Smith. 
Alabama,2Q,8,77,45,2,Normal,pass,4,not successful,,0.41,0.48,0.44,,M.Jones,S.Bolden,J.Crumedy,,1,, 10-M.Jones complete to 18-S.Bolden. 18-S.Bolden to BAMA 26 for 4 yards (94-J.Crumedy). 
Alabama,2Q,8,78,46,3,Normal,pass,10,successful,,0.43,0.49,0.43,,M.Jones,D.Smith,C.Duncan,,1,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith to BAMA 36 for 10 yards (19-C.Duncan). 
Alabama,2Q,8,79,47,1,Normal,pass,13,successful,,0.46,0.50,0.41,,M.Jones,S.Bolden,E.Thompson,,1,, 10-M.Jones complete to 18-S.Bolden. 18-S.Bolden to BAMA 49 for 13 yards (40-E.Thompson). 
Alabama,2Q,8,80,48,1,Normal,run,3,not successful,0.56,,0.49,0.43,T.Sanders,,,S.Preston,,1,, 24-T.Sanders to MSST 48 for 3 yards (12-S.Preston). 
Alabama,2Q,8,81,49,2,Normal,run,9,successful,0.58,,0.50,0.44,T.Sanders,,,J.Harris,S.Preston,0.5,0.5," 24-T.Sanders to MSST 39 for 9 yards (15-J.Harris,12-S.Preston). "
Alabama,2Q,8,82,50,1,Normal,run,12,successful,0.60,,0.51,0.45,N.Harris,,,J.Harris,,1,, 22-N.Harris to MSST 27 for 12 yards (15-J.Harris). 
Alabama,2Q,8,83,51,1,Normal,run,14,successful,0.62,,0.52,0.47,M.Jones,,,M.Emerson,,1,, 10-M.Jones to MSST 13 for 14 yards (1-M.Emerson). 
Alabama,2Q,8,84,52,1,Red Zone,run,2,not successful,0.59,,0.51,0.48,N.Harris,,,K.Jones,M.Emerson,0.5,0.5," 22-N.Harris to MSST 11 for 2 yards (52-K.Jones,1-M.Emerson). "
Alabama,2Q,8,85,53,2,Red Zone,pass,11,successful,,0.48,0.52,0.47,,M.Jones,D.Smith,,,,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith runs 11 yards for a touchdown. 
Mississippi State,2Q,7,88,26,1,Normal,pass,,not successful,,0.06,0.10,0.20,,W.Rogers,D.Johnson,,,,, 2-W.Rogers incomplete. Intended for 23-D.Johnson. 
Mississippi State,2Q,7,89,27,2,Normal,pass,-1,not successful,,0.06,0.10,0.19,,W.Rogers,D.Johnson,M.Moore,B.Branch,0.5,0.5," 2-W.Rogers complete to 23-D.Johnson. 23-D.Johnson to MSST 21 for -1 yard (13-M.Moore,14-B.Branch). "
Mississippi State,2Q,7,90,28,3,Normal,pass,5,not successful,,0.06,0.09,0.18,,W.Rogers,D.Johnson,W.Anderson,C.Barmore,0.5,0.5," 2-W.Rogers complete to 23-D.Johnson. 23-D.Johnson to MSST 26 for 5 yards (31-W.Anderson,58-C.Barmore). "
Alabama,2Q,9,92,54,1,Normal,run,4,not successful,0.57,,0.51,0.48,N.Harris,,,E.Thompson,,1,, 22-N.Harris to BAMA 24 for 4 yards (40-E.Thompson). 
Mississippi State,3Q,8,94,30,1,Normal,run,5,successful,0.40,,0.13,0.22,J.Marks,,,J.Battle,M.Moore,0.5,0.5," 21-J.Marks to MSST 18 for 5 yards (9-J.Battle,13-M.Moore). "
Mississippi State,3Q,8,95,31,2,Normal,run,10,successful,0.50,,0.17,0.25,J.Marks,,,J.Battle,D.Moses,0.5,0.5," 21-J.Marks to MSST 28 for 10 yards (9-J.Battle,32-D.Moses). "
Mississippi State,3Q,8,96,32,1,Normal,run,-4,not successful,0.43,,0.16,0.28,J.Marks,,,W.Anderson,,1,, 21-J.Marks to MSST 24 for -4 yards (31-W.Anderson). 
Mississippi State,3Q,8,97,33,2,Normal,pass,8,not successful,,0.05,0.15,0.27,,W.Rogers,J.Payton,D.Moses,P.Mathis,0.5,0.5," 2-W.Rogers complete to 0-J.Payton. 0-J.Payton to MSST 32 for 8 yards (32-D.Moses,48-P.Mathis). "
Mississippi State,3Q,8,98,34,3,Normal,pass,,not successful,,0.05,0.15,0.26,,W.Rogers,A.Williams,,,,, 2-W.Rogers incomplete. Intended for 85-A.Williams. 
Alabama,3Q,10,100,55,1,Normal,pass,-10,not successful,,0.46,0.50,0.47,,M.Jones,J.Metchie,,,,," 10-M.Jones complete to 8-J.Metchie. 8-J.Metchie to BAMA 35 for 2 yards. Penalty on BAMA 6-D.Smith, Holding, 10 yards, enforced at BAMA 35. "
Alabama,3Q,10,101,56,1,Normal,run,12,successful,0.58,,0.51,0.48,N.Harris,,,E.Thompson,A.Brule,0.5,0.5," 22-N.Harris to BAMA 37 for 12 yards (40-E.Thompson,3-A.Brule). "
Alabama,3Q,10,102,57,2,Normal,pass,3,not successful,,0.44,0.50,0.47,,M.Jones,S.Bolden,E.Forbes,,1,, 10-M.Jones complete to 18-S.Bolden. 18-S.Bolden to BAMA 40 for 3 yards (13-E.Forbes). 
Alabama,3Q,10,103,58,3,Normal,pass,-10,not successful,,0.43,0.49,0.46,,M.Jones,,K.Jones,,1,, 10-M.Jones sacked at BAMA 30 for -10 yards (52-K.Jones). 
Mississippi State,3Q,9,105,36,1,Normal,pass,10,successful,,0.10,0.18,0.25,,W.Rogers,O.Mitchell,B.Branch,,1,, 2-W.Rogers complete to 5-O.Mitchell. 5-O.Mitchell to MSST 45 for 10 yards (14-B.Branch). 
Mississippi State,3Q,9,106,37,1,Normal,pass,,not successful,,0.09,0.17,0.24,,W.Rogers,,,,,, 2-W.Rogers incomplete. 
Mississippi State,3Q,9,107,38,2,Normal,pass,9,successful,,0.13,0.20,0.23,,W.Rogers,J.Walley,M.Moore,,1,, 2-W.Rogers complete to 31-J.Walley. 31-J.Walley to BAMA 46 for 9 yards (13-M.Moore). 
Mississippi State,3Q,9,108,39,3,Normal,run,-4,not successful,0.38,,0.19,0.26,J.Marks,,,W.Anderson,,1,, 21-J.Marks to BAMA 50 for -4 yards (31-W.Anderson). 
Alabama,3Q,11,110,60,1,Normal,run,2,not successful,0.56,,0.48,0.47,N.Harris,,,M.Spencer,,1,, 22-N.Harris to BAMA 14 for 2 yards (42-M.Spencer). 
Alabama,3Q,11,112,62,2,Normal,pass,,not successful,,0.41,0.47,0.46,,M.Jones,D.Smith,,,,, 10-M.Jones incomplete. Intended for 6-D.Smith. 
Alabama,3Q,11,113,63,3,Normal,pass,10,not successful,,0.40,0.46,0.45,,M.Jones,N.Harris,J.Crumedy,,1,, 10-M.Jones complete to 22-N.Harris. 22-N.Harris to BAMA 19 for 10 yards (94-J.Crumedy). 
Mississippi State,3Q,10,115,41,1,Normal,pass,1,not successful,,0.13,0.19,0.25,,W.Rogers,J.Walley,M.Moore,,1,, 2-W.Rogers complete to 31-J.Walley. 31-J.Walley to MSST 43 for 1 yard (13-M.Moore). 
Mississippi State,3Q,10,116,42,2,Normal,pass,15,explosive,,0.16,0.21,0.24,,W.Rogers,J.Payton,,,,," 2-W.Rogers incomplete. Intended for 0-J.Payton. Penalty on BAMA 32-D.Moses, Unsportsmanlike conduct, 15 yards, enforced at MSST 43. "
Mississippi State,3Q,10,117,43,1,Normal,pass,,not successful,,0.15,0.21,0.24,,W.Rogers,J.Walley,,,,, 2-W.Rogers incomplete. Intended for 31-J.Walley. 
Mississippi State,3Q,10,118,44,2,Normal,run,1,not successful,0.33,,0.20,0.26,D.Johnson,,,C.Barmore,,1,, 23-D.Johnson to BAMA 41 for 1 yard (58-C.Barmore). 
Mississippi State,3Q,10,119,45,3,Normal,run,11,successful,0.40,,0.22,0.28,W.Rogers,,,W.Anderson,,1,, 2-W.Rogers to BAMA 30 for 11 yards (31-W.Anderson). 
Mississippi State,3Q,10,120,46,1,Normal,pass,8,successful,,0.19,0.24,0.27,,W.Rogers,J.Marks,P.Surtain,D.Moses,0.5,0.5," 2-W.Rogers complete to 21-J.Marks. 21-J.Marks to BAMA 22 for 8 yards (2-P.Surtain,32-D.Moses). "
Mississippi State,3Q,10,121,47,2,Normal,pass,,not successful,,0.18,0.24,0.26,,W.Rogers,M.Heath,,,,, 2-W.Rogers incomplete. Intended for 4-M.Heath. 
Mississippi State,3Q,10,122,48,3,Normal,run,1,not successful,0.36,,0.23,0.28,J.Marks,,,W.Anderson,B.Young,0.5,0.5," 21-J.Marks to BAMA 21 for 1 yard (31-W.Anderson,47-B.Young). "
Mississippi State,3Q,10,123,49,4,Normal,pass,12,successful,,0.21,0.25,0.28,,W.Rogers,J.Marks,D.Moses,,1,, 2-W.Rogers complete to 21-J.Marks. 21-J.Marks to BAMA 9 for 12 yards (32-D.Moses). 
Mississippi State,3Q,10,124,50,1,Red Zone,pass,,not successful,,0.20,0.24,0.27,,W.Rogers,O.Mitchell,J.Marks,,,," 2-W.Rogers incomplete. Intended for 5-O.Mitchell, INTERCEPTED by 32-D.Moses at BAMA End Zone. 32-D.Moses to BAMA 1 for 1 yard (21-J.Marks). "
Alabama,3Q,12,125,65,1,Normal,penalty,-1,not successful,,,0.46,,,,,,,,," 22-N.Harris to BAMA 3 for 2 yards. Penalty on BAMA 60-K.Randolph, Holding, 1 yards, enforced at BAMA 3. "
Alabama,3Q,12,126,66,1,Normal,pass,34,explosive,,0.42,0.47,0.45,,M.Jones,D.Smith,E.Forbes,,1,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith to BAMA 36 for 34 yards (13-E.Forbes). 
Alabama,3Q,12,127,67,1,Normal,run,14,successful,0.58,,0.47,0.46,N.Harris,,,C.Duncan,,1,, 22-N.Harris to MSST 50 for 14 yards (19-C.Duncan). 
Alabama,3Q,12,128,68,1,Normal,pass,4,not successful,,0.41,0.47,0.45,,M.Jones,N.Harris,J.Davis,,1,, 10-M.Jones complete to 22-N.Harris. 22-N.Harris to MSST 46 for 4 yards (6-J.Davis). 
Alabama,3Q,12,129,69,2,Normal,run,5,successful,0.59,,0.48,0.46,B.Robinson,,,E.Thompson,,1,, 4-B.Robinson to MSST 41 for 5 yards (40-E.Thompson). 
Alabama,3Q,12,130,70,3,Normal,run,3,successful,0.61,,0.48,0.47,N.Harris,,,E.Thompson,,1,, 22-N.Harris to MSST 38 for 3 yards (40-E.Thompson). 
Alabama,4Q,13,131,71,1,Normal,run,2,not successful,0.59,,0.48,0.48,N.Harris,,,N.Pickering,,1,, 22-N.Harris to MSST 36 for 2 yards (22-N.Pickering). 
Alabama,4Q,13,132,72,2,Normal,pass,11,successful,,0.42,0.48,0.47,,M.Jones,N.Harris,C.Duncan,,1,, 10-M.Jones complete to 22-N.Harris. 22-N.Harris to MSST 25 for 11 yards (19-C.Duncan). 
Alabama,4Q,13,133,73,1,Normal,pass,15,successful,,0.44,0.49,0.46,,M.Jones,M.Forristall,,,,," 10-M.Jones incomplete. Intended for 87-M.Forristall. Penalty on MSST 7-M.Murphy, Pass interference, 15 yards, enforced at MSST 25. No Play. "
Alabama,4Q,13,134,74,1,Red Zone,pass,10,successful,,0.46,0.50,0.45,,M.Jones,D.Smith,,,,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith runs 10 yards for a touchdown. 
Mississippi State,4Q,11,137,51,1,Normal,pass,,not successful,,0.19,0.24,0.26,,W.Rogers,J.Walley,,,,, 2-W.Rogers incomplete. Intended for 31-J.Walley. 
Mississippi State,4Q,11,138,52,2,Normal,pass,2,not successful,,0.19,0.23,0.26,,W.Rogers,D.Johnson,D.Moses,,1,, 2-W.Rogers complete to 23-D.Johnson. 23-D.Johnson to MSST 27 for 2 yards (32-D.Moses). 
Mississippi State,4Q,11,139,53,3,Normal,pass,,not successful,,0.18,0.23,0.25,,W.Rogers,M.Heath,,,,, 2-W.Rogers incomplete. Intended for 4-M.Heath. 
Alabama,4Q,14,141,75,1,Normal,run,9,successful,0.60,,0.51,0.46,T.Sanders,,,L.Craft,,1,, 24-T.Sanders to MSST 49 for 9 yards (28-L.Craft). 
Alabama,4Q,14,142,76,2,Normal,run,2,successful,0.61,,0.51,0.47,T.Sanders,,,M.Murphy,,1,, 24-T.Sanders to MSST 47 for 2 yards (7-M.Murphy). 
Alabama,4Q,14,143,77,1,Normal,pass,,not successful,,0.44,0.51,0.46,,B.Young,T.Jones-Bell,,,,, 9-B.Young incomplete. Intended for 14-T.Jones-Bell. 
Alabama,4Q,14,144,78,2,Normal,run,1,not successful,0.59,,0.50,0.47,T.Sanders,,,T.Wheat,C.Young,0.5,0.5," 24-T.Sanders to MSST 46 for 1 yard (2-T.Wheat,93-C.Young). "
Alabama,4Q,14,145,79,3,Normal,pass,,not successful,,0.43,0.49,0.46,,B.Young,B.Robinson,,,,, 9-B.Young incomplete. Intended for 4-B.Robinson. 
Mississippi State,4Q,12,147,55,1,Normal,pass,6,successful,,0.21,0.24,0.24,,W.Rogers,J.Marks,P.Surtain,M.Moore,0.5,0.5," 2-W.Rogers complete to 21-J.Marks. 21-J.Marks to MSST 20 for 6 yards (2-P.Surtain,13-M.Moore). "
Mississippi State,4Q,12,148,56,2,Normal,pass,7,successful,,0.23,0.26,0.24,,W.Rogers,O.Mitchell,D.Hellams,,1,, 2-W.Rogers complete to 5-O.Mitchell. 5-O.Mitchell to MSST 27 for 7 yards (29-D.Hellams). 
Mississippi State,4Q,12,149,57,1,Normal,pass,8,successful,,0.25,0.28,0.23,,W.Rogers,J.Payton,D.Hellams,,1,, 2-W.Rogers complete to 0-J.Payton. 0-J.Payton to MSST 35 for 8 yards (29-D.Hellams). 
Mississippi State,4Q,12,151,59,2,Normal,run,-1,not successful,0.33,,0.27,0.25,J.Marks,,,M.Moore,C.Barmore,0.5,0.5," 21-J.Marks to MSST 29 for -1 yard (13-M.Moore,58-C.Barmore). "
Mississippi State,4Q,12,152,60,3,Normal,pass,19,explosive,,0.27,0.29,0.24,,W.Rogers,A.Williams,D.Hellams,,1,, 2-W.Rogers complete to 85-A.Williams. 85-A.Williams to MSST 48 for 19 yards (29-D.Hellams). 
Mississippi State,4Q,12,153,61,1,Normal,pass,4,not successful,,0.26,0.28,0.24,,W.Rogers,J.Marks,P.Surtain,B.Young,0.5,0.5," 2-W.Rogers complete to 21-J.Marks. 21-J.Marks to BAMA 48 for 4 yards (2-P.Surtain,47-B.Young). "
Mississippi State,4Q,12,154,62,2,Normal,pass,6,successful,,0.28,0.29,0.24,,W.Rogers,A.Williams,M.Moore,,1,, 2-W.Rogers complete to 85-A.Williams. 85-A.Williams to BAMA 42 for 6 yards (13-M.Moore). 
Mississippi State,4Q,12,157,65,1,Normal,pass,,not successful,,0.28,0.29,0.23,,W.Rogers,J.Marks,T.Smith,,,," 2-W.Rogers complete to 21-J.Marks. 21-J.Marks to MSST 44, FUMBLES (50-T.Smith). 50-T.Smith to MSST 44 for no gain. "
Alabama,4Q,15,159,82,1,Normal,run,25,explosive,0.61,,0.50,0.47,T.Sanders,,,S.Preston,,1,, 24-T.Sanders to MSST 24 for 25 yards (12-S.Preston). 
Alabama,4Q,15,160,83,1,Normal,run,21,explosive,0.62,,0.51,0.48,T.Sanders,,,C.Duncan,N.Watson,0.5,0.5," 24-T.Sanders to MSST 3 for 21 yards (19-C.Duncan,14-N.Watson). "
Alabama,4Q,15,161,84,1,Red Zone,run,3,successful,0.63,,0.51,0.49,T.Sanders,,,,,,, 24-T.Sanders runs 3 yards for a touchdown. 
