team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Alabama,4Q,13,173,84,3,Red Zone,pass,-2,not successful,,0.63,0.65,0.49,,B.Young,,M.Butler,,1,, 9-B.Young sacked at TEN 6 for -2 yards (94-M.Butler). 
Tennessee,4Q,13,176,70,1,Normal,run,2,not successful,0.30,,0.34,0.58,J.Small,,,W.Anderson,,1,, 20-J.Small to TEN 37 for 2 yards (31-W.Anderson). 
Tennessee,4Q,13,177,71,2,Normal,run,0,not successful,0.29,,0.33,0.59,J.Small,,,T.Smith,,1,, 20-J.Small to TEN 37 for no gain (50-T.Smith). 
Tennessee,4Q,13,179,73,3,Normal,run,15,explosive,0.31,,0.34,0.59,B.Maurer,,,,,,, 18-B.Maurer scrambles to TEN 47 for 15 yards. 
Tennessee,4Q,13,180,74,1,Normal,pass,1,not successful,,0.32,0.34,0.58,,B.Maurer,J.Small,,,,, 18-B.Maurer complete to 20-J.Small. 20-J.Small runs ob at TEN 48 for 1 yard. 
Tennessee,4Q,13,181,75,2,Normal,run,5,not successful,0.31,,0.33,0.59,J.Small,,,B.Young,,1,, 20-J.Small to BAMA 47 for 5 yards (47-B.Young). 
Tennessee,4Q,13,182,76,3,Normal,run,2,not successful,0.30,,0.33,0.60,J.Small,,,J.McMillon,T.Smith,0.5,0.5," 20-J.Small to BAMA 45 for 2 yards (40-J.McMillon,50-T.Smith). "
Tennessee,4Q,13,183,77,4,Normal,run,-1,not successful,0.29,,0.32,0.60,J.Small,,,J.McMillon,,1,, 20-J.Small to BAMA 46 for -1 yard (40-J.McMillon). 
Alabama,4Q,14,184,86,1,Normal,run,-1,not successful,0.62,,0.65,0.49,R.Williams,,,A.Beasley,S.Page,0.5,0.5," 23-R.Williams to BAMA 45 for -1 yard (24-A.Beasley,38-S.Page). "
Alabama,4Q,14,185,87,2,Normal,run,4,not successful,0.61,,0.64,0.50,R.Williams,,,K.Garland,,1,, 23-R.Williams to BAMA 49 for 4 yards (79-K.Garland). 
