team,quarter,drive_team,play_count,play_count_team,down,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
LSU,3Q,8,114,36,1,run,7,successful,0.56,,0.70,0.48,T.Davis-Price,,,L.Ancrum,,1,,3-T.Davis-Price to FLA 33 for 7 yards (98-L.Ancrum).
LSU,3Q,8,115,37,2,run,33,explosive,0.59,,0.71,0.50,T.Davis-Price,,,,,,, 3-T.Davis-Price runs 33 yards for a touchdown.
Florida,3Q,9,118,61,1,run,2,not successful,0.46,,0.55,0.51,E.Jones,,,S.Ika,,1,,5-E.Jones to FLA 27 for 2 yards (62-S.Ika).
Florida,3Q,9,119,62,2,run,1,not successful,0.45,,0.54,0.52,E.Jones,,,G.Delpit,,1,,5-E.Jones to FLA 28 for 1 yard (7-G.Delpit).
Florida,3Q,9,120,63,3,pass,,not successful,,0.61,0.53,0.51,,E.Jones,F.Swain,,,,,5-E.Jones incomplete. Intended for 16-F.Swain.
LSU,3Q,9,122,38,1,pass,,not successful,,0.78,0.69,0.49,,J.Burrow,J.Chase,,,,,9-J.Burrow incomplete. Intended for 1-J.Chase.
LSU,3Q,9,123,39,2,run,2,not successful,0.56,,0.67,0.50,J.Burrow,,,L.Ancrum,,1,,9-J.Burrow to LSU 25 for 2 yards (98-L.Ancrum).
LSU,3Q,9,124,40,3,pass,14,successful,,0.79,0.68,0.49,,J.Burrow,J.Chase,S.Davis,B.Stewart,0.5,0.5,"9-J.Burrow complete to 1-J.Chase. 1-J.Chase to LSU 39 for 14 yards (31-S.Davis,2-B.Stewart)."
LSU,4Q,10,125,41,1,run,2,not successful,0.53,,0.66,0.50,C.Edwards-Helaire,,,K.Campbell,V.Miller,0.5,0.5,"22-C.Edwards-Helaire to LSU 41 for 2 yards (55-K.Campbell,51-V.Miller)."
LSU,4Q,10,126,42,2,pass,17,explosive,,0.80,0.67,0.49,,J.Burrow,J.Jefferson,A.Burney,S.Davis,0.5,0.5,"9-J.Burrow complete to 2-J.Jefferson. 2-J.Jefferson to FLA 42 for 17 yards (30-A.Burney,31-S.Davis)."
LSU,4Q,10,127,43,1,run,2,not successful,0.50,,0.65,0.50,C.Edwards-Helaire,,,K.Campbell,,1,,22-C.Edwards-Helaire to FLA 40 for 2 yards (55-K.Campbell).
LSU,4Q,10,128,44,2,pass,,not successful,,0.76,0.63,0.49,,J.Burrow,J.Chase,,,,,9-J.Burrow incomplete. Intended for 1-J.Chase.
LSU,4Q,10,129,45,3,pass,5,not successful,,0.73,0.62,0.48,,J.Burrow,J.Jefferson,A.Burney,,1,,9-J.Burrow complete to 2-J.Jefferson. 2-J.Jefferson to FLA 35 for 5 yards (30-A.Burney).
Florida,4Q,10,132,65,1,pass,,not successful,,0.59,0.52,0.50,,K.Trask,T.Cleveland,,,,,11-K.Trask incomplete. Intended for 89-T.Cleveland.
Florida,4Q,10,133,66,2,pass,,not successful,,0.57,0.51,0.49,,K.Trask,K.Pitts,,,,,11-K.Trask incomplete. Intended for 84-K.Pitts.
Florida,4Q,10,134,67,3,pass,21,explosive,,0.58,0.52,0.48,,K.Trask,F.Swain,C.Lewis,,1,,11-K.Trask complete to 16-F.Swain. 16-F.Swain pushed ob at FLA 29 for 21 yards (31-C.Lewis).
Florida,4Q,10,135,68,1,pass,,not successful,,0.56,0.51,0.48,,K.Trask,V.Jefferson,,,,,11-K.Trask incomplete. Intended for 12-V.Jefferson.
Florida,4Q,10,136,69,2,run,-2,not successful,0.43,,0.50,0.48,L.Perine,,,T.Shelvin,,1,,2-L.Perine to FLA 27 for -2 yards (72-T.Shelvin).
Florida,4Q,10,137,70,3,pass,19,explosive,,0.58,0.51,0.48,,K.Trask,T.Grimes,P.Queen,,1,,11-K.Trask complete to 8-T.Grimes. 8-T.Grimes to FLA 46 for 19 yards (8-P.Queen).
Florida,4Q,10,138,71,1,run,6,successful,0.45,,0.52,0.48,K.Trask,,,J.Phillips,,1,,11-K.Trask to LSU 48 for 6 yards (6-J.Phillips).
Florida,4Q,10,139,72,2,pass,13,successful,,0.59,0.52,0.48,,K.Trask,J.Copeland,M.Divinity,,1,,11-K.Trask complete to 15-J.Copeland. 15-J.Copeland to LSU 35 for 13 yards (45-M.Divinity).
Florida,4Q,10,140,73,1,run,10,successful,0.47,,0.53,0.48,L.Perine,,,K.Chaisson,,1,,2-L.Perine pushed ob at LSU 25 for 10 yards (18-K.Chaisson).
Florida,4Q,10,141,74,1,run,8,successful,0.48,,0.54,0.49,F.Swain,,,G.Delpit,,1,,16-F.Swain to LSU 17 for 8 yards (7-G.Delpit).
Florida,4Q,10,142,75,2,run,1,not successful,0.47,,0.53,0.50,E.Jones,,,P.Queen,G.Delpit,0.5,0.5,"5-E.Jones to LSU 16 for 1 yard (8-P.Queen,7-G.Delpit)."
Florida,4Q,10,143,76,3,pass,,not successful,,0.57,0.52,0.49,,K.Trask,F.Swain,,,,,"11-K.Trask incomplete. Intended for 16-F.Swain, INTERCEPTED by 24-D.Stingley at LSU End Zone. 24-D.Stingley, touchback."
LSU,4Q,11,144,48,1,pass,15,explosive,,0.74,0.63,0.47,,J.Burrow,J.Chase,S.Davis,,1,,9-J.Burrow complete to 1-J.Chase. 1-J.Chase to LSU 35 for 15 yards (31-S.Davis).
LSU,4Q,11,145,49,1,run,3,not successful,0.48,,0.61,0.48,C.Edwards-Helaire,,,A.Shuler,,1,,22-C.Edwards-Helaire to LSU 38 for 3 yards (88-A.Shuler).
LSU,4Q,11,146,50,2,pass,8,successful,,0.75,0.62,0.47,,J.Burrow,T.Moss,S.Davis,,1,,9-J.Burrow complete to 81-T.Moss. 81-T.Moss to LSU 46 for 8 yards (31-S.Davis).
LSU,4Q,11,147,51,1,pass,54,explosive,,0.76,0.63,0.46,,J.Burrow,J.Chase,,,,, 9-J.Burrow complete to 1-J.Chase. 1-J.Chase runs 54 yards for a touchdown.
Florida,4Q,11,150,77,1,pass,6,successful,,0.58,0.53,0.49,,K.Trask,V.Jefferson,,,,,11-K.Trask complete to 12-V.Jefferson. 12-V.Jefferson to FLA 31 for 6 yards.
Florida,4Q,11,151,78,2,pass,,not successful,,0.57,0.52,0.48,,K.Trask,K.Pitts,,,,,11-K.Trask incomplete. Intended for 84-K.Pitts.
