team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
South Carolina,4Q,11,156,78,1,Normal,no play,10,successful,,,0.46,,,,,,,,,"3-R.Hilinski incomplete. Intended for 13-S.Smith. Penalty on BAMA 28-J.Jobe, Holding, 10 yards, enforced at SC 25. No Play."
South Carolina,4Q,11,157,79,1,Normal,pass,10,successful,,0.40,0.47,0.30,,R.Hilinski,S.Smith,P.Surtain,J.Jobe,0.5,0.5,"3-R.Hilinski complete to 13-S.Smith. 13-S.Smith to SC 45 for 10 yards (2-P.Surtain,28-J.Jobe)."
South Carolina,4Q,11,158,80,1,Normal,run,2,not successful,0.52,,0.46,0.31,R.Dowdle,,,A.Jennings,,1,,5-R.Dowdle to SC 47 for 2 yards (33-A.Jennings).
South Carolina,4Q,11,159,81,2,Normal,pass,5,not successful,,0.40,0.46,0.30,,R.Hilinski,J.Vann,J.Jobe,,1,,3-R.Hilinski complete to 6-J.Vann. 6-J.Vann to BAMA 48 for 5 yards (28-J.Jobe).
South Carolina,4Q,11,160,82,3,Normal,pass,9,successful,,0.41,0.47,0.30,,R.Hilinski,J.Vann,J.Jobe,,1,,3-R.Hilinski complete to 6-J.Vann. 6-J.Vann to BAMA 39 for 9 yards (28-J.Jobe).
South Carolina,4Q,11,161,83,1,Normal,run,6,successful,0.55,,0.47,0.31,T.Feaster,,,S.Lee,X.McKinney,0.5,0.5,"4-T.Feaster to BAMA 33 for 6 yards (35-S.Lee,15-X.McKinney)."
South Carolina,4Q,11,162,84,2,Normal,run,-1,not successful,0.52,,0.47,0.32,T.Feaster,,,A.Jennings,,1,,4-T.Feaster to BAMA 34 for -1 yard (33-A.Jennings).
South Carolina,4Q,11,163,85,3,Normal,pass,,not successful,,0.40,0.46,0.32,,R.Hilinski,O.Smith,,,,,3-R.Hilinski incomplete. Intended for 18-O.Smith.
South Carolina,4Q,11,164,86,4,Normal,pass,10,successful,,0.41,0.47,0.31,,R.Hilinski,T.Feaster,S.Lee,,1,,3-R.Hilinski complete to 4-T.Feaster. 4-T.Feaster to BAMA 24 for 10 yards (35-S.Lee).
South Carolina,4Q,11,165,87,1,Normal,run,-3,not successful,0.50,,0.46,0.32,T.Feaster,,,A.Kaho,,1,,4-T.Feaster to BAMA 27 for -3 yards (10-A.Kaho).
South Carolina,4Q,11,166,88,2,Normal,pass,,not successful,,0.40,0.46,0.32,,R.Hilinski,O.Smith,,,,,"3-R.Hilinski incomplete. Intended for 18-O.Smith, INTERCEPTED by 15-X.McKinney at BAMA End Zone. 15-X.McKinney, touchback."
Alabama,4Q,11,167,60,1,Normal,pass,12,successful,,0.51,0.51,0.26,,T.Tagovailoa,J.Waddle,R.Roderick,,1,,13-T.Tagovailoa complete to 17-J.Waddle. 17-J.Waddle to BAMA 32 for 12 yards (10-R.Roderick).
Alabama,4Q,11,168,61,1,Normal,run,11,successful,0.53,,0.52,0.28,B.Robinson,,,D.Wonnum,,1,,24-B.Robinson to BAMA 43 for 11 yards (8-D.Wonnum).
Alabama,4Q,11,169,62,1,Normal,run,-2,not successful,0.50,,0.51,0.29,B.Robinson,,,J.Dixon,,1,,24-B.Robinson to BAMA 41 for -2 yards (22-J.Dixon).
Alabama,4Q,11,170,63,2,Normal,pass,7,not successful,,0.50,0.50,0.29,,M.Jones,J.Jeudy,E.Jones,,1,,10-M.Jones complete to 4-J.Jeudy. 4-J.Jeudy pushed ob at BAMA 48 for 7 yards (53-E.Jones).
Alabama,4Q,11,171,64,3,Normal,pass,30,explosive,,0.51,0.51,0.28,,M.Jones,J.Jeudy,J.Ibe,,1,,10-M.Jones complete to 4-J.Jeudy. 4-J.Jeudy to SC 22 for 30 yards (29-J.Ibe).
Alabama,4Q,11,172,65,1,Normal,run,0,not successful,0.47,,0.50,0.29,B.Robinson,,,I.Mukuamu,R.Roderick,0.5,0.5,"24-B.Robinson to SC 22 for no gain (24-I.Mukuamu,10-R.Roderick)."
Alabama,4Q,11,173,66,2,Normal,run,4,not successful,0.44,,0.49,0.31,K.Robinson,,,E.Jones,,1,,2-K.Robinson to SC 18 for 4 yards (53-E.Jones).
Alabama,4Q,11,174,67,3,Red Zone,pass,14,successful,,0.52,0.50,0.30,,M.Jones,S.Bolden,J.Dixon,,1,,10-M.Jones complete to 18-S.Bolden. 18-S.Bolden to SC 4 for 14 yards (22-J.Dixon).
Alabama,4Q,11,175,68,1,Red Zone,run,3,successful,0.47,,0.51,0.31,K.Robinson,,,J.Ibe,,1,,2-K.Robinson to SC 1 for 3 yards (29-J.Ibe).
Alabama,4Q,11,177,70,2,Red Zone,run,2,not successful,0.45,,0.50,0.32,K.Robinson,,,T.Brunson,R.Roderick,0.5,0.5,"2-K.Robinson to SC 4 for 2 yards (6-T.Brunson,10-R.Roderick)."
Alabama,4Q,11,178,71,3,Red Zone,run,3,not successful,0.43,,0.49,0.33,K.Robinson,,,D.Wonnum,R.Roderick,0.5,0.5,"2-K.Robinson to SC 1 for 3 yards (8-D.Wonnum,10-R.Roderick)."
Alabama,4Q,11,179,72,4,Red Zone,run,1,successful,0.45,,0.50,0.34,M.Jones,,,,,,, 10-M.Jones runs 1 yard for a touchdown.
South Carolina,4Q,12,182,89,1,Normal,pass,8,successful,,0.42,0.46,0.31,,R.Hilinski,S.Smith,J.Mayden,,1,,3-R.Hilinski complete to 13-S.Smith. 13-S.Smith to SC 32 for 8 yards (21-J.Mayden).
South Carolina,4Q,12,183,90,2,Normal,pass,10,successful,,0.43,0.47,0.31,,R.Hilinski,R.Dowdle,J.Jobe,,1,,3-R.Hilinski complete to 5-R.Dowdle. 5-R.Dowdle to SC 42 for 10 yards (28-J.Jobe).
South Carolina,4Q,12,184,91,1,Normal,run,4,not successful,0.48,,0.46,0.32,R.Dowdle,,,J.Jobe,M.Benton,0.5,0.5,"5-R.Dowdle to SC 46 for 4 yards (28-J.Jobe,36-M.Benton)."
South Carolina,4Q,12,185,92,2,Normal,pass,,not successful,,0.42,0.46,0.31,,R.Hilinski,R.Dowdle,,,,,3-R.Hilinski incomplete. Intended for 5-R.Dowdle.
South Carolina,4Q,12,186,93,3,Normal,pass,7,successful,,0.43,0.46,0.31,,R.Hilinski,T.Feaster,J.Jobe,,1,,3-R.Hilinski complete to 4-T.Feaster. 4-T.Feaster to BAMA 47 for 7 yards (28-J.Jobe).
South Carolina,4Q,12,187,94,1,Normal,run,5,successful,0.50,,0.47,0.32,T.Feaster,,,D.Wright,C.Barmore,0.5,0.5,"4-T.Feaster to BAMA 42 for 5 yards (3-D.Wright,58-C.Barmore)."
South Carolina,4Q,12,188,95,2,Normal,pass,13,successful,,0.44,0.48,0.31,,R.Hilinski,D.Joyner,M.Benton,,1,,3-R.Hilinski complete to 7-D.Joyner. 7-D.Joyner to BAMA 29 for 13 yards (36-M.Benton).
South Carolina,4Q,12,189,96,1,Normal,pass,,not successful,,0.43,0.47,0.31,,R.Hilinski,T.Feaster,,,,,3-R.Hilinski incomplete. Intended for 4-T.Feaster.
South Carolina,4Q,12,190,97,2,Normal,pass,6,not successful,,0.42,0.47,0.31,,R.Hilinski,J.Vann,M.Benton,,1,,3-R.Hilinski complete to 6-J.Vann. 6-J.Vann to BAMA 23 for 6 yards (36-M.Benton).
South Carolina,4Q,12,191,98,3,Normal,pass,,not successful,,0.42,0.46,0.30,,R.Hilinski,O.Smith,,,,,3-R.Hilinski incomplete. Intended for 18-O.Smith.
South Carolina,4Q,12,192,99,4,Normal,no play,12,successful,,,0.47,,,,,,,,,"3-R.Hilinski incomplete. Intended for 18-O.Smith. Penalty on BAMA 58-C.Barmore, Roughing the passer, 12 yards, enforced at BAMA 23. No Play."
South Carolina,4Q,12,193,100,1,Red Zone,pass,11,successful,,0.43,0.47,0.30,,R.Hilinski,K.Markway,,,,, 3-R.Hilinski complete to 84-K.Markway. 84-K.Markway runs 11 yards for a touchdown.
