team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Auburn,4Q,12,158,74,3,Normal,pass,,not successful,,0.16,0.33,0.48,,J.Stidham,J.Harris,M.Horton,,,,"8-J.Stidham incomplete. Intended for 85-J.Harris, INTERCEPTED by 33-A.Jennings at BAMA 39. 33-A.Jennings to BAMA 47 for 8 yards (64-M.Horton)."
Alabama,4Q,14,159,64,1,Normal,pass,53,explosive,,0.60,0.54,0.38,,J.Hurts,J.Waddle,,,,, 2-J.Hurts complete to 17-J.Waddle. 17-J.Waddle runs 53 yards for a touchdown.
Auburn,4Q,13,162,75,1,Normal,run,8,successful,0.47,,0.34,0.48,A.Schwartz,,,X.McKinney,,1,,5-A.Schwartz pushed ob at AUB 33 for 8 yards (15-X.McKinney).
Auburn,4Q,13,163,76,2,Normal,run,1,not successful,0.45,,0.34,0.49,J.Whitlow,,,S.Carter,D.Moses,0.5,0.5,"28-J.Whitlow to AUB 34 for 1 yard (5-S.Carter,32-D.Moses)."
Auburn,4Q,13,164,77,3,Normal,run,6,successful,0.47,,0.35,0.50,J.Whitlow,,,A.Jennings,,1,,28-J.Whitlow to AUB 40 for 6 yards (33-A.Jennings).
Auburn,4Q,13,165,78,1,Normal,run,3,not successful,0.45,,0.34,0.51,S.Shivers,,,D.Moses,,1,,25-S.Shivers to AUB 43 for 3 yards (32-D.Moses).
Auburn,4Q,13,166,79,2,Normal,pass,,not successful,,0.15,0.34,0.50,,J.Stidham,J.Whitlow,,,,,8-J.Stidham incomplete. Intended for 28-J.Whitlow.
Auburn,4Q,13,167,80,3,Normal,no play,15,successful,,,0.35,,,,,,,,,"8-J.Stidham incomplete. Intended for 80-S.Cannella. Penalty on BAMA 92-Q.Williams, Roughing the passer, 15 yards, enforced at AUB 43. No Play."
Auburn,4Q,13,168,81,1,Normal,pass,8,successful,,0.18,0.36,0.49,,J.Stidham,E.Stove,P.Surtain,,1,,8-J.Stidham complete to 12-E.Stove. 12-E.Stove to BAMA 34 for 8 yards (2-P.Surtain).
Auburn,4Q,13,169,82,2,Normal,run,-2,not successful,0.44,,0.35,0.50,J.Stidham,,,D.Moses,,1,,8-J.Stidham to BAMA 36 for -2 yards (32-D.Moses).
Auburn,4Q,13,171,84,3,Normal,pass,,not successful,,0.17,0.35,0.49,,J.Stidham,J.Whitlow,,,,,8-J.Stidham incomplete. Intended for 28-J.Whitlow.
Alabama,4Q,15,173,65,1,Normal,run,3,not successful,0.41,,0.53,0.39,N.Harris,,,J.Davis,K.Britt,0.5,0.5,"22-N.Harris to BAMA 13 for 3 yards (13-J.Davis,33-K.Britt)."
Alabama,4Q,15,174,66,2,Normal,run,2,not successful,0.39,,0.53,0.40,N.Harris,,,K.Britt,,1,,22-N.Harris to BAMA 15 for 2 yards (33-K.Britt).
Alabama,4Q,15,175,67,3,Normal,run,3,not successful,0.38,,0.52,0.41,J.Hurts,,,D.Williams,,1,,2-J.Hurts scrambles to BAMA 18 for 3 yards (49-D.Williams).
Auburn,4Q,14,177,86,1,Normal,run,4,not successful,0.43,,0.34,0.50,M.Willis,,,S.Carter,,1,,14-M.Willis to AUB 47 for 4 yards (5-S.Carter).
Auburn,4Q,14,178,87,2,Normal,run,5,successful,0.44,,0.35,0.51,M.Willis,,,D.Thompson,L.Ray,0.5,0.5,"14-M.Willis to BAMA 48 for 5 yards (14-D.Thompson,89-L.Ray)."
Auburn,4Q,14,179,88,3,Normal,run,3,successful,0.46,,0.36,0.51,S.Shivers,,,L.Ray,J.Dwight,0.5,0.5,"25-S.Shivers to BAMA 45 for 3 yards (89-L.Ray,95-J.Dwight)."
Auburn,4Q,14,180,89,1,Normal,run,9,successful,0.47,,0.37,0.52,M.Willis,,,E.Anoma,,1,,14-M.Willis to BAMA 36 for 9 yards (9-E.Anoma).
Auburn,4Q,14,181,90,2,Normal,run,2,successful,0.49,,0.38,0.53,S.Shivers,,,P.Mathis,L.Ray,0.5,0.5,"25-S.Shivers to BAMA 34 for 2 yards (48-P.Mathis,89-L.Ray)."
