team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Arkansas,2Q,7,71,30,2,Normal,pass,,not successful,,0.25,0.23,0.36,,N.Starkel,M.Woods,,,,,17-N.Starkel incomplete. Intended for 8-M.Woods.
Arkansas,2Q,7,72,31,3,Normal,pass,,not successful,,0.24,0.22,0.35,,N.Starkel,D.Whaley,,,,,17-N.Starkel incomplete. Intended for 21-D.Whaley.
Alabama,2Q,6,74,32,1,Normal,run,3,not successful,0.53,,0.65,0.48,B.Robinson,,,D.Harris,J.Marshall,0.5,0.5,"24-B.Robinson to BAMA 20 for 3 yards (8-D.Harris,42-J.Marshall)."
Alabama,2Q,6,75,33,2,Normal,pass,-10,not successful,,0.71,0.63,0.47,,M.Jones,D.Smith,,,,,"10-M.Jones complete to 6-D.Smith. 6-D.Smith to BAMA 27 for 7 yards. Penalty on BAMA 4-J.Jeudy, Holding, 10 yards, enforced at BAMA 27."
Alabama,2Q,6,76,34,2,Normal,pass,1,not successful,,0.67,0.61,0.45,,M.Jones,J.Jeudy,B.Pool,,1,,10-M.Jones complete to 4-J.Jeudy. 4-J.Jeudy to BAMA 18 for 1 yard (10-B.Pool).
Alabama,2Q,6,77,35,3,Normal,pass,2,not successful,,0.63,0.59,0.44,,M.Jones,J.Jeudy,K.Curl,D.Harris,0.5,0.5,"10-M.Jones complete to 4-J.Jeudy. 4-J.Jeudy to BAMA 20 for 2 yards (2-K.Curl,8-D.Harris)."
Arkansas,2Q,8,79,33,1,Normal,run,-1,not successful,0.10,,0.21,0.37,R.Boyd,,,P.Surtain,,1,,5-R.Boyd pushed ob at ARK 30 for -1 yard (2-P.Surtain).
Arkansas,2Q,8,80,34,2,Normal,run,3,not successful,0.09,,0.21,0.39,T.Burks,,,R.Davis,,1,,16-T.Burks to ARK 33 for 3 yards (99-R.Davis).
Arkansas,2Q,8,81,35,3,Normal,pass,,not successful,,0.22,0.20,0.38,,N.Starkel,T.Knox,C.O'Grady,,,,"17-N.Starkel incomplete. Intended for 7-T.Knox, INTERCEPTED by 2-P.Surtain at ARK 49. 2-P.Surtain to ARK 25 for 24 yards (85-C.O'Grady)."
Alabama,2Q,7,82,37,1,Normal,run,13,successful,0.56,,0.60,0.46,N.Harris,,,J.Foucha,,1,,22-N.Harris pushed ob at ARK 12 for 13 yards (7-J.Foucha).
Alabama,2Q,7,83,38,1,Red Zone,pass,0,not successful,,0.60,0.58,0.44,,M.Jones,J.Waddle,K.Curl,,1,,10-M.Jones complete to 17-J.Waddle. 17-J.Waddle to ARK 12 for no gain (2-K.Curl).
Alabama,2Q,7,84,39,2,Red Zone,pass,,not successful,,0.57,0.57,0.43,,M.Jones,J.Jeudy,,,,,10-M.Jones incomplete. Intended for 4-J.Jeudy.
Alabama,2Q,7,85,40,3,Red Zone,run,0,not successful,0.53,,0.55,0.45,N.Harris,,,B.Pool,D.Harris,0.5,0.5,"22-N.Harris to ARK 12 for no gain (10-B.Pool,8-D.Harris)."
Arkansas,2Q,9,88,36,1,Normal,run,5,successful,0.17,,0.23,0.40,R.Boyd,,,C.Harris,,1,,5-R.Boyd to ARK 30 for 5 yards (8-C.Harris).
Arkansas,2Q,9,89,37,2,Normal,run,12,successful,0.23,,0.25,0.42,R.Boyd,,,S.Lee,,1,,5-R.Boyd pushed ob at ARK 42 for 12 yards (35-S.Lee).
Arkansas,2Q,9,90,38,1,Normal,run,5,successful,0.29,,0.27,0.44,D.Whaley,,,T.Lewis,,1,,21-D.Whaley to ARK 47 for 5 yards (24-T.Lewis).
Arkansas,2Q,9,91,39,2,Normal,run,7,successful,0.33,,0.29,0.45,D.Whaley,,,S.Carter,,1,,21-D.Whaley to BAMA 46 for 7 yards (5-S.Carter).
Arkansas,2Q,9,92,40,1,Normal,no play,15,successful,,,0.31,,,,,,,,,"17-N.Starkel incomplete. Intended for 8-M.Woods. Penalty on BAMA 33-A.Jennings, Personal Foul, 15 yards, enforced at BAMA 46. No Play."
Arkansas,2Q,9,93,41,1,Normal,run,7,successful,0.38,,0.33,0.47,T.Hammonds,,,T.Diggs,,1,,41-T.Hammonds to BAMA 24 for 7 yards (7-T.Diggs).
Arkansas,2Q,9,94,42,2,Normal,pass,,not successful,,0.21,0.32,0.46,,N.Starkel,C.O'Grady,,,,,17-N.Starkel incomplete. Intended for 85-C.O'Grady.
Arkansas,2Q,9,95,43,3,Normal,pass,,not successful,,0.20,0.32,0.44,,N.Starkel,,,,,," 17-N.Starkel incomplete. INTERCEPTED by 7-T.Diggs at BAMA 16. 7-T.Diggs runs 84 yards for a touchdown. Penalty on ARK 7-T.Knox, Pass interference, declined."
Arkansas,2Q,10,98,44,1,Normal,run,4,not successful,0.35,,0.31,0.46,R.Boyd,,,A.Jennings,,1,,5-R.Boyd to ARK 30 for 4 yards (33-A.Jennings).
Alabama,3Q,9,100,43,1,Normal,run,11,successful,0.56,,0.56,0.46,N.Harris,,,H.Henry,,1,,22-N.Harris to BAMA 47 for 11 yards (27-H.Henry).
Alabama,3Q,9,101,44,1,Normal,pass,9,successful,,0.59,0.58,0.45,,M.Jones,J.Waddle,G.Brooks,,1,,10-M.Jones complete to 17-J.Waddle. 17-J.Waddle to ARK 44 for 9 yards (9-G.Brooks).
Alabama,3Q,9,102,45,2,Normal,run,2,successful,0.58,,0.59,0.46,B.Robinson,,,D.Harris,M.Agim,0.5,0.5,"24-B.Robinson to ARK 42 for 2 yards (8-D.Harris,3-M.Agim)."
Alabama,3Q,9,103,46,1,Normal,run,2,not successful,0.55,,0.57,0.48,B.Robinson,,,D.Harris,M.Agim,0.5,0.5,"24-B.Robinson to ARK 40 for 2 yards (8-D.Harris,3-M.Agim)."
Alabama,3Q,9,104,47,2,Normal,pass,40,explosive,,0.61,0.58,0.47,,M.Jones,J.Jeudy,,,,, 10-M.Jones complete to 4-J.Jeudy. 4-J.Jeudy runs 40 yards for a touchdown.
Arkansas,3Q,11,107,45,1,Normal,pass,-7,not successful,,0.19,0.30,0.45,,J.Jones,,S.Lee,,1,,9-J.Jones sacked at ARK 33 for -7 yards (35-S.Lee).
Arkansas,3Q,11,108,46,2,Normal,pass,12,successful,,0.23,0.32,0.44,,J.Jones,R.Boyd,J.Jobe,,1,,9-J.Jones complete to 5-R.Boyd. 5-R.Boyd pushed ob at ARK 45 for 12 yards (28-J.Jobe).
Arkansas,3Q,11,109,47,3,Normal,pass,,not successful,,0.22,0.31,0.43,,J.Jones,,,,,,9-J.Jones incomplete.
Alabama,3Q,10,111,48,1,Normal,run,0,not successful,0.52,,0.57,0.48,B.Robinson,,,K.Curl,,1,,24-B.Robinson to BAMA 22 for no gain (2-K.Curl).
Alabama,3Q,10,112,49,2,Normal,pass,2,not successful,,0.58,0.56,0.47,,T.Tagovailoa,H.Ruggs,B.Pool,,1,,5-T.Tagovailoa complete to 11-H.Ruggs. 11-H.Ruggs pushed ob at BAMA 24 for 2 yards (10-B.Pool).
Alabama,3Q,10,113,50,3,Normal,pass,8,successful,,0.60,0.57,0.46,,T.Tagovailoa,B.Robinson,K.Curl,L.Bishop,0.5,0.5,"5-T.Tagovailoa complete to 24-B.Robinson. 24-B.Robinson pushed ob at BAMA 32 for 8 yards (2-K.Curl,24-L.Bishop)."
Alabama,3Q,10,114,51,1,Normal,run,-2,not successful,0.50,,0.55,0.47,B.Robinson,,,M.Agim,,1,,24-B.Robinson to BAMA 30 for -2 yards (3-M.Agim).
Alabama,3Q,10,115,52,2,Normal,pass,9,successful,,0.62,0.56,0.46,,T.Tagovailoa,J.Waddle,M.Smith,,1,,5-T.Tagovailoa complete to 17-J.Waddle. 17-J.Waddle to BAMA 39 for 9 yards (26-M.Smith).
Alabama,3Q,10,116,53,3,Normal,pass,,not successful,,0.59,0.55,0.45,,T.Tagovailoa,J.Billingsley,,,,,5-T.Tagovailoa incomplete. Intended for 19-J.Billingsley.
Arkansas,3Q,12,118,49,1,Normal,run,6,successful,0.39,,0.33,0.44,J.Jones,,,J.Battle,,1,,9-J.Jones to ARK 21 for 6 yards (9-J.Battle).
Arkansas,3Q,12,119,50,2,Normal,run,3,successful,0.42,,0.34,0.45,D.Whaley,,,P.Surtain,P.Mathis,0.5,0.5,"21-D.Whaley to ARK 24 for 3 yards (2-P.Surtain,48-P.Mathis)."
Arkansas,3Q,12,120,51,3,Normal,run,-2,not successful,0.40,,0.33,0.47,D.Whaley,,,S.Lee,,1,,21-D.Whaley to ARK 22 for -2 yards (35-S.Lee).
Arkansas,3Q,12,121,52,4,Normal,no play,5,successful,,,0.35,,,,,,,,,"42-S.Loy punts 33 yards from ARK 22 to BAMA 45, fair catch by 17-J.Waddle. Penalty on BAMA 1-B.Davis, Offside, 5 yards, enforced at ARK 22. No Play."
Arkansas,3Q,12,122,53,1,Normal,run,9,successful,0.43,,0.36,0.48,R.Boyd,,,S.Lee,,1,,5-R.Boyd to ARK 36 for 9 yards (35-S.Lee).
Arkansas,3Q,12,123,54,2,Normal,run,12,successful,0.45,,0.38,0.49,J.Jones,,,J.Jobe,,1,,9-J.Jones pushed ob at ARK 48 for 12 yards (28-J.Jobe).
Arkansas,3Q,12,124,55,1,Normal,pass,11,successful,,0.25,0.39,0.48,,J.Jones,R.Boyd,C.Harris,,1,,9-J.Jones complete to 5-R.Boyd. 5-R.Boyd to BAMA 41 for 11 yards (8-C.Harris).
Arkansas,3Q,12,125,56,1,Normal,run,9,successful,0.48,,0.40,0.49,D.Whaley,,,S.Lee,X.McKinney,0.5,0.5,"21-D.Whaley to BAMA 32 for 9 yards (35-S.Lee,15-X.McKinney)."
Arkansas,3Q,12,126,57,2,Normal,run,5,successful,0.50,,0.41,0.50,J.Jones,,,X.McKinney,,1,,9-J.Jones to BAMA 27 for 5 yards (15-X.McKinney).
Arkansas,3Q,12,127,58,1,Normal,pass,9,successful,,0.28,0.42,0.49,,J.Jones,D.Whaley,T.Lewis,,1,,9-J.Jones complete to 21-D.Whaley. 21-D.Whaley to BAMA 18 for 9 yards (24-T.Lewis).
Arkansas,3Q,12,128,59,2,Red Zone,pass,-1,not successful,,0.27,0.42,0.48,,J.Jones,C.O'Grady,M.Benton,,1,,9-J.Jones complete to 85-C.O'Grady. 85-C.O'Grady to BAMA 19 for -1 yard (36-M.Benton).
Arkansas,3Q,12,129,60,3,Red Zone,run,10,successful,0.52,,0.43,0.49,D.Whaley,,,S.Lee,,1,,21-D.Whaley to BAMA 9 for 10 yards (35-S.Lee).
Arkansas,3Q,12,130,61,1,Red Zone,run,1,not successful,0.50,,0.42,0.50,J.Jones,,,M.Benton,,1,,9-J.Jones to BAMA 8 for 1 yard (36-M.Benton).
Arkansas,4Q,13,131,62,2,Red Zone,pass,8,successful,,0.30,0.43,0.49,,J.Jones,C.O'Grady,,,,,9-J.Jones complete to 85-C.O'Grady. 85-C.O'Grady runs 8 yards for a touchdown.
Alabama,4Q,11,134,55,1,Normal,run,6,successful,0.52,,0.56,0.46,B.Robinson,,,M.Mason,,1,,24-B.Robinson to BAMA 12 for 6 yards (18-M.Mason).
Alabama,4Q,11,135,56,2,Normal,pass,5,successful,,0.61,0.57,0.45,,T.Tagovailoa,J.Metchie,G.Morgan,,1,,5-T.Tagovailoa complete to 8-J.Metchie. 8-J.Metchie to BAMA 17 for 5 yards (31-G.Morgan).
Alabama,4Q,11,136,57,1,Normal,run,5,successful,0.54,,0.58,0.46,B.Robinson,,,J.Foucha,G.Morgan,0.5,0.5,"24-B.Robinson to BAMA 22 for 5 yards (7-J.Foucha,31-G.Morgan)."
Alabama,4Q,11,137,58,2,Normal,run,-1,not successful,0.52,,0.57,0.47,B.Robinson,,,D.Edwards,,1,,24-B.Robinson to BAMA 21 for -1 yard (22-D.Edwards).
